id,ans
2998,0
2999,4
3000,5
3001,3
3002,5
3003,2
3004,5
3005,5
3006,1
3007,1
3008,4
3009,2
3010,0
3011,2
3012,3
3013,3
3014,0
3015,4
3016,1
3017,2
3018,1
3019,4
3020,2
3021,0
3022,4
3023,5
3024,4
3025,4
3026,0
3027,1
3028,4
3029,5
3030,4
3031,4
3032,0
3033,4
3034,0
3035,3
3036,2
3037,4
3038,4
3039,1
3040,1
3041,5
3042,3
3043,4
3044,0
3045,0
3046,3
3047,2
3048,3
3049,1
3050,2
3051,2
3052,3
3053,1
3054,1
3055,4
3056,3
3057,2
3058,1
3059,1
3060,1
3061,0
3062,3
3063,3
3064,5
3065,3
3066,0
3067,1
3068,0
3069,1
3070,4
3071,5
3072,0
3073,5
3074,2
3075,4
3076,5
3077,0
3078,5
3079,5
3080,1
3081,0
3082,2
3083,0
3084,0
3085,3
3086,3
3087,1
3088,3
3089,3
3090,4
3091,1
3092,4
3093,0
3094,3
3095,0
3096,1
3097,0
3098,4
3099,3
3100,2
3101,1
3102,0
3103,4
3104,2
3105,3
3106,2
3107,5
3108,0
3109,3
3110,5
3111,2
3112,5
3113,5
3114,2
3115,4
3116,2
3117,1
3118,3
3119,0
3120,0
3121,2
3122,5
3123,3
3124,3
3125,2
3126,2
3127,2
3128,3
3129,3
3130,5
3131,4
3132,1
3133,5
3134,5
3135,2
3136,3
3137,5
3138,4
3139,2
3140,5
3141,2
3142,0
3143,0
3144,5
3145,3
3146,2
3147,1
3148,2
3149,0
3150,4
3151,5
3152,1
3153,4
3154,3
3155,3
3156,1
3157,2
3158,4
3159,5
3160,1
3161,4
3162,1
3163,1
3164,0
3165,1
3166,0
3167,5
3168,1
3169,3
3170,2
3171,0
3172,1
3173,1
3174,5
3175,2
3176,0
3177,4
3178,0
3179,4
3180,4
3181,1
3182,1
3183,4
3184,3
3185,3
3186,4
3187,5
3188,2
3189,3
3190,2
3191,4
3192,2
3193,2
3194,2
3195,1
3196,2
3197,2
3198,1
3199,1
3200,1
3201,2
3202,3
3203,2
3204,1
3205,1
3206,3
3207,2
3208,3
3209,2
3210,5
3211,5
3212,3
3213,4
3214,2
3215,2
3216,3
3217,3
3218,0
3219,3
3220,5
3221,4
3222,0
3223,2
3224,1
3225,3
3226,5
3227,3
3228,5
3229,0
3230,3
3231,4
3232,5
3233,0
3234,2
3235,0
3236,1
3237,4
3238,3
3239,5
3240,2
3241,2
3242,2
3243,2
3244,0
3245,5
3246,0
3247,4
3248,5
3249,3
3250,4
3251,4
3252,5
3253,4
3254,1
3255,4
3256,0
3257,0
3258,4
3259,3
3260,3
3261,4
3262,0
3263,2
3264,2
3265,0
3266,2
3267,0
3268,0
3269,5
3270,3
3271,1
3272,4
3273,5
3274,3
3275,3
3276,4
3277,5
3278,1
3279,4
3280,0
3281,5
3282,5
3283,3
3284,4
3285,0
3286,2
3287,4
3288,5
3289,4
3290,3
3291,4
3292,2
3293,1
3294,5
3295,2
3296,3
3297,0
3298,2
3299,5
3300,1
3301,3
3302,3
3303,4
3304,0
3305,5
3306,3
3307,1
3308,4
3309,3
3310,1
3311,0
3312,1
3313,0
3314,5
3315,2
3316,4
3317,3
3318,0
3319,5
3320,2
3321,1
3322,1
3323,2
3324,5
3325,2
3326,0
3327,1
3328,3
3329,4
3330,5
3331,5
3332,0
3333,3
3334,1
3335,3
3336,2
3337,2
3338,2
3339,2
3340,3
3341,0
3342,5
3343,0
3344,5
3345,1
3346,2
3347,0
3348,1
3349,4
3350,5
3351,1
3352,0
3353,5
3354,0
3355,5
3356,2
3357,0
3358,1
3359,4
3360,5
3361,1
3362,2
3363,3
3364,3
3365,2
3366,2
3367,1
3368,1
3369,5
3370,1
3371,5
3372,4
3373,3
3374,1
3375,0
3376,3
3377,0
3378,2
3379,5
3380,5
3381,0
3382,1
3383,4
3384,5
3385,4
3386,0
3387,3
3388,0
3389,1
3390,0
3391,4
3392,2
3393,3
3394,1
3395,0
3396,0
3397,2
3398,1
3399,4
3400,2
3401,5
3402,2
3403,0
3404,3
3405,2
3406,5
3407,4
3408,4
3409,2
3410,0
3411,3
3412,4
3413,3
3414,4
3415,4
3416,2
3417,2
3418,0
3419,4
3420,5
3421,5
3422,1
3423,4
3424,0
3425,1
3426,3
3427,2
3428,2
3429,0
3430,3
3431,0
3432,0
3433,0
3434,1
3435,3
3436,0
3437,2
3438,0
3439,0
3440,2
3441,4
3442,5
3443,5
3444,3
3445,2
3446,3
3447,2
3448,1
3449,5
3450,4
3451,5
3452,4
3453,4
3454,2
3455,5
3456,5
3457,1
3458,1
3459,5
3460,1
3461,1
3462,1
3463,2
3464,0
3465,2
3466,0
3467,1
3468,2
3469,0
3470,3
3471,4
3472,4
3473,4
3474,4
3475,4
3476,2
3477,0
3478,5
3479,5
3480,1
3481,1
3482,1
3483,1
3484,1
3485,1
3486,4
3487,3
3488,3
3489,3
3490,5
3491,3
3492,3
3493,3
3494,4
3495,0
3496,2
3497,0
3498,1
3499,2
3500,3
3501,2
3502,4
3503,4
3504,3
3505,5
3506,1
3507,0
3508,0
3509,1
3510,3
3511,4
3512,5
3513,5
3514,3
3515,4
3516,2
3517,2
3518,1
3519,4
3520,5
3521,3
3522,4
3523,4
3524,0
3525,1
3526,0
3527,1
3528,4
3529,0
3530,0
3531,2
3532,3
3533,5
3534,4
3535,2
3536,4
3537,0
3538,4
3539,2
3540,4
3541,0
3542,2
3543,5
3544,1
3545,2
3546,4
3547,1
3548,3
3549,0
3550,4
3551,3
3552,2
3553,0
3554,3
3555,5
3556,1
3557,3
3558,4
3559,0
3560,0
3561,0
3562,1
3563,2
3564,5
3565,0
3566,5
3567,0
3568,5
3569,5
3570,3
3571,4
3572,0
3573,3
3574,1
3575,0
3576,0
3577,3
3578,2
3579,5
3580,1
3581,1
3582,5
3583,3
3584,3
3585,0
3586,2
3587,5
3588,0
3589,1
3590,4
3591,0
3592,3
3593,5
3594,5
3595,3
3596,5
3597,3
3598,5
3599,1
3600,5
3601,5
3602,1
3603,2
3604,1
3605,2
3606,1
3607,5
3608,0
3609,3
3610,4
3611,4
3612,2
3613,2
3614,0
3615,4
3616,4
3617,5
3618,5
3619,5
3620,0
3621,0
3622,1
3623,3
3624,5
3625,2
3626,4
3627,5
3628,2
3629,4
3630,1
3631,5
3632,2
3633,5
3634,5
3635,0
3636,3
3637,0
3638,4
3639,5
3640,4
3641,2
3642,4
3643,4
3644,3
3645,5
3646,1
3647,0
3648,2
3649,2
3650,0
3651,1
3652,4
3653,0
3654,5
3655,4
3656,5
3657,1
3658,5
3659,0
3660,4
3661,3
3662,0
3663,2
3664,2
3665,0
3666,0
3667,3
3668,5
3669,1
3670,4
3671,2
3672,1
3673,2
3674,1
3675,1
3676,5
3677,0
3678,0
3679,2
3680,1
3681,5
3682,0
3683,3
3684,3
3685,2
3686,2
3687,1
3688,1
3689,4
3690,0
3691,3
3692,1
3693,4
3694,2
3695,4
3696,4
3697,0
3698,3
3699,4
3700,2
3701,3
3702,2
3703,5
3704,1
3705,5
3706,5
3707,3
3708,5
3709,1
3710,5
3711,2
3712,0
3713,4
3714,5
3715,0
3716,4
3717,0
3718,4
3719,4
3720,0
3721,1
3722,2
3723,1
3724,4
3725,0
3726,0
3727,2
3728,0
3729,0
3730,5
3731,1
3732,0
3733,3
3734,1
3735,5
3736,1
3737,0
3738,2
3739,1
3740,3
3741,5
3742,3
3743,1
3744,2
3745,5
3746,2
3747,1
3748,1
3749,2
3750,3
3751,2
3752,1
3753,2
3754,3
3755,3
3756,5
3757,2
3758,2
3759,1
3760,1
3761,5
3762,0
3763,5
3764,3
3765,0
3766,2
3767,0
3768,3
3769,5
3770,2
3771,4
3772,2
3773,2
3774,4
3775,2
3776,4
3777,4
3778,0
3779,4
3780,1
3781,0
3782,5
3783,1
3784,4
3785,4
3786,0
3787,1
3788,3
3789,4
3790,5
3791,4
3792,1
3793,0
3794,4
3795,5
3796,1
3797,5
3798,5
3799,3
3800,4
3801,1
3802,1
3803,2
3804,4
3805,1
3806,4
3807,5
3808,4
3809,2
3810,2
3811,4
3812,1
3813,1
3814,1
3815,3
3816,1
3817,1
3818,4
3819,3
3820,3
3821,1
3822,4
3823,0
3824,0
3825,3
3826,5
3827,1
3828,2
3829,1
3830,5
3831,3
3832,0
3833,5
3834,5
3835,1
3836,1
3837,0
3838,4
3839,2
3840,1
3841,1
3842,3
3843,1
3844,4
3845,4
3846,3
3847,5
3848,5
3849,5
3850,4
3851,4
3852,4
3853,3
3854,3
3855,2
3856,4
3857,2
3858,3
3859,3
3860,0
3861,5
3862,1
3863,1
3864,3
3865,3
3866,4
3867,3
3868,0
3869,5
3870,0
3871,1
3872,3
3873,5
3874,1
3875,5
3876,1
3877,4
3878,0
3879,0
3880,1
3881,3
3882,2
3883,2
3884,3
3885,2
3886,5
3887,1
3888,3
3889,4
3890,1
3891,2
3892,4
3893,1
3894,4
3895,3
3896,0
3897,4
3898,2
3899,4
3900,4
3901,1
3902,1
3903,0
3904,1
3905,1
3906,0
3907,5
3908,3
3909,3
3910,3
3911,2
3912,0
3913,5
3914,1
3915,2
3916,5
3917,5
3918,3
3919,5
3920,1
3921,1
3922,5
3923,4
3924,3
3925,4
3926,3
3927,5
3928,4
3929,0
3930,1
3931,3
3932,5
3933,1
3934,5
3935,0
3936,4
3937,2
3938,2
3939,5
3940,3
3941,3
3942,1
3943,5
3944,1
3945,3
3946,5
3947,0
3948,2
3949,5
3950,2
3951,5
3952,3
3953,2
3954,0
3955,0
3956,0
3957,3
3958,0
3959,3
3960,0
3961,2
3962,5
3963,1
3964,1
3965,1
3966,3
3967,5
3968,5
3969,5
3970,5
3971,0
3972,0
3973,4
3974,0
3975,3
3976,1
3977,0
3978,2
3979,2
3980,4
3981,0
3982,2
3983,0
3984,1
3985,0
3986,3
3987,2
3988,0
3989,1
3990,5
3991,3
3992,0
3993,3
3994,3
3995,5
3996,4
3997,5
3998,2
3999,0
4000,0
4001,4
4002,2
4003,5
4004,2
4005,0
4006,5
4007,1
4008,4
4009,3
4010,3
4011,3
4012,0
4013,5
4014,4
4015,5
4016,3
4017,1
4018,4
4019,3
4020,2
4021,1
4022,0
4023,0
4024,3
4025,1
4026,1
4027,4
4028,5
4029,3
4030,0
4031,3
4032,3
4033,2
4034,0
4035,1
4036,4
4037,3
4038,4
4039,1
4040,4
4041,4
4042,1
4043,2
4044,2
4045,4
4046,2
4047,5
4048,0
4049,3
4050,3
4051,1
4052,4
4053,4
4054,1
4055,2
4056,0
4057,3
4058,4
4059,3
4060,5
4061,2
4062,2
4063,1
4064,2
4065,3
4066,0
4067,1
4068,4
4069,0
4070,0
4071,4
4072,4
4073,1
4074,3
4075,3
4076,0
4077,4
4078,4
4079,3
4080,5
4081,5
4082,5
4083,5
4084,4
4085,2
4086,0
4087,5
4088,3
4089,2
4090,3
4091,3
4092,5
4093,1
4094,0
4095,5
4096,5
4097,0
4098,5
4099,2
4100,5
4101,0
4102,5
4103,3
4104,0
4105,0
4106,5
4107,0
4108,2
4109,2
4110,2
4111,0
4112,4
4113,1
4114,5
4115,4
4116,0
4117,4
4118,1
4119,5
4120,1
4121,5
4122,3
4123,3
4124,4
4125,4
4126,4
4127,3
4128,1
4129,0
4130,4
4131,0
4132,5
4133,1
4134,0
4135,5
4136,0
4137,3
4138,4
4139,5
4140,2
4141,5
4142,5
4143,4
4144,3
4145,4
4146,5
4147,1
4148,0
4149,1
4150,1
4151,1
4152,0
4153,1
4154,2
4155,2
4156,2
4157,3
4158,0
4159,4
4160,5
4161,0
4162,0
4163,0
4164,5
4165,2
4166,1
4167,3
4168,4
4169,1
4170,3
4171,4
4172,2
4173,4
4174,5
4175,0
4176,1
4177,3
4178,4
4179,5
4180,3
4181,5
4182,4
4183,5
4184,5
4185,0
4186,2
4187,4
4188,5
4189,0
4190,5
4191,3
4192,5
4193,5
4194,4
4195,3
4196,2
4197,3
4198,1
4199,2
4200,1
4201,5
4202,3
4203,4
4204,4
4205,2
4206,5
4207,2
4208,1
4209,0
4210,2
4211,3
4212,3
4213,0
4214,3
4215,3
4216,1
4217,4
4218,4
4219,4
4220,5
4221,4
4222,4
4223,0
4224,2
4225,5
4226,2
4227,1
4228,1
4229,3
4230,1
4231,0
4232,2
4233,4
4234,5
4235,3
4236,3
4237,1
4238,2
4239,1
4240,0
4241,5
4242,4
4243,1
4244,3
4245,4
4246,2
4247,1
4248,2
4249,5
4250,5
4251,4
4252,3
4253,2
4254,5
4255,1
4256,1
4257,2
4258,3
4259,0
4260,4
4261,2
4262,4
4263,2
4264,1
4265,4
4266,5
4267,5
4268,3
4269,3
4270,3
4271,0
4272,1
4273,3
4274,4
4275,1
4276,1
4277,3
4278,4
4279,5
4280,2
4281,2
4282,3
4283,1
4284,2
4285,4
4286,2
4287,3
4288,2
4289,4
4290,0
4291,0
4292,3
4293,4
4294,4
4295,3
4296,5
4297,5
4298,1
4299,3
4300,1
4301,4
4302,3
4303,4
4304,2
4305,4
4306,2
4307,1
4308,2
4309,4
4310,5
4311,3
4312,0
4313,0
4314,3
4315,0
4316,2
4317,3
4318,5
4319,0
4320,3
4321,4
4322,4
4323,0
4324,2
4325,4
4326,2
4327,0
4328,5
4329,3
4330,5
4331,3
4332,3
4333,2
4334,5
4335,0
4336,5
4337,5
4338,5
4339,4
4340,1
4341,0
4342,2
4343,3
4344,1
4345,0
4346,0
4347,0
4348,0
4349,5
4350,3
4351,0
4352,3
4353,0
4354,3
4355,3
4356,0
4357,0
4358,2
4359,4
4360,1
4361,3
4362,4
4363,1
4364,0
4365,3
4366,5
4367,4
4368,4
4369,1
4370,3
4371,5
4372,4
4373,5
4374,3
4375,5
4376,4
4377,4
4378,0
4379,2
4380,0
4381,4
4382,2
4383,3
4384,1
4385,2
4386,0
4387,1
4388,3
4389,3
4390,4
4391,1
4392,0
4393,1
4394,3
4395,1
4396,0
4397,4
4398,1
4399,1
4400,2
4401,1
4402,0
4403,0
4404,1
4405,0
4406,1
4407,0
4408,1
4409,1
4410,1
4411,3
4412,1
4413,1
4414,1
4415,2
4416,3
4417,5
4418,5
4419,3
4420,5
4421,4
4422,4
4423,1
4424,1
4425,2
4426,2
4427,0
4428,1
4429,5
4430,3
4431,2
4432,1
4433,0
4434,1
4435,4
4436,3
4437,4
4438,0
4439,0
4440,2
4441,0
4442,1
4443,2
4444,1
4445,2
4446,2
4447,0
4448,3
4449,3
4450,1
4451,0
4452,3
4453,5
4454,2
4455,4
4456,2
4457,1
4458,0
4459,1
4460,1
4461,5
4462,2
4463,5
4464,3
4465,2
4466,5
4467,1
4468,5
4469,0
4470,4
4471,4
4472,4
4473,3
4474,1
4475,4
4476,3
4477,0
4478,3
4479,1
4480,5
4481,0
4482,0
4483,4
4484,0
4485,2
4486,4
4487,5
4488,4
4489,4
4490,5
4491,5
4492,2
4493,1
4494,0
4495,2
4496,3
4497,4
4498,2
4499,1
4500,0
4501,3
4502,3
4503,0
4504,1
4505,2
4506,2
4507,2
4508,4
4509,2
4510,3
4511,2
4512,5
4513,2
4514,3
4515,1
4516,0
4517,1
4518,1
4519,4
4520,3
4521,4
4522,1
4523,5
4524,2
4525,3
4526,5
4527,5
4528,1
4529,2
4530,4
4531,3
4532,1
4533,2
4534,3
4535,3
4536,1
4537,1
4538,3
4539,0
4540,3
4541,4
4542,3
4543,4
4544,0
4545,0
4546,5
4547,1
4548,2
4549,3
4550,2
4551,0
4552,1
4553,2
4554,3
4555,5
4556,2
4557,1
4558,3
4559,5
4560,5
4561,0
4562,5
4563,1
4564,5
4565,0
4566,0
4567,0
4568,1
4569,5
4570,3
4571,0
4572,3
4573,2
4574,5
4575,4
4576,2
4577,1
4578,5
4579,5
4580,0
4581,4
4582,1
4583,1
4584,3
4585,0
4586,0
4587,3
4588,0
4589,2
4590,2
4591,4
4592,2
4593,4
4594,0
4595,1
4596,1
4597,0
4598,1
4599,5
4600,3
4601,5
4602,0
4603,0
4604,4
4605,4
4606,1
4607,2
4608,4
4609,2
4610,5
4611,1
4612,2
4613,2
4614,1
4615,5
4616,4
4617,1
4618,5
4619,1
4620,3
4621,3
4622,4
4623,1
4624,1
4625,3
4626,0
4627,1
4628,2
4629,4
4630,0
4631,5
4632,5
4633,4
4634,0
4635,1
4636,1
4637,4
4638,5
4639,3
4640,1
4641,1
4642,3
4643,0
4644,0
4645,0
4646,0
4647,1
4648,1
4649,3
4650,0
4651,0
4652,4
4653,5
4654,4
4655,4
4656,2
4657,2
4658,4
4659,1
4660,3
4661,0
4662,0
4663,5
4664,4
4665,3
4666,3
4667,0
4668,5
4669,5
4670,2
4671,1
4672,0
4673,2
4674,3
4675,4
4676,1
4677,3
4678,0
4679,0
4680,3
4681,3
4682,5
4683,1
4684,0
4685,3
4686,0
4687,3
4688,2
4689,4
4690,5
4691,4
4692,4
4693,1
4694,0
4695,3
4696,4
4697,4
4698,4
4699,0
4700,3
4701,0
4702,3
4703,3
4704,5
4705,3
4706,4
4707,1
4708,3
4709,5
4710,1
4711,2
4712,5
4713,3
4714,0
4715,4
4716,4
4717,0
4718,4
4719,5
4720,5
4721,3
4722,5
4723,3
4724,2
4725,1
4726,2
4727,3
4728,1
4729,2
4730,3
4731,3
4732,2
4733,0
4734,3
4735,3
4736,0
4737,0
4738,1
4739,0
4740,4
4741,2
4742,2
4743,5
4744,2
4745,0
4746,1
4747,1
4748,4
4749,5
4750,3
4751,4
4752,0
4753,2
4754,1
4755,2
4756,5
4757,4
4758,0
4759,1
4760,2
4761,0
4762,3
4763,2
4764,5
4765,1
4766,0
4767,0
4768,3
4769,0
4770,0
4771,5
4772,3
4773,0
4774,1
4775,0
4776,3
4777,4
4778,3
4779,0
4780,2
4781,5
4782,2
4783,0
4784,1
4785,5
4786,1
4787,3
4788,1
4789,0
4790,1
4791,2
4792,4
4793,1
4794,3
4795,2
4796,2
4797,1
4798,2
4799,4
4800,2
4801,0
4802,5
4803,4
4804,0
4805,4
4806,4
4807,4
4808,2
4809,3
4810,4
4811,0
4812,4
4813,5
4814,3
4815,1
4816,5
4817,2
4818,0
4819,1
4820,3
4821,0
4822,2
4823,1
4824,2
4825,0
4826,5
4827,5
4828,0
4829,2
4830,0
4831,4
4832,4
4833,4
4834,5
4835,3
4836,1
4837,1
4838,3
4839,3
4840,4
4841,4
4842,5
4843,4
4844,4
4845,4
4846,4
4847,3
4848,2
4849,1
4850,4
4851,5
4852,4
4853,4
4854,3
4855,0
4856,4
4857,1
4858,0
4859,0
4860,0
4861,4
4862,4
4863,5
4864,3
4865,1
4866,1
4867,4
4868,0
4869,0
4870,1
4871,0
4872,2
4873,0
4874,4
4875,1
4876,3
4877,1
4878,4
4879,3
4880,4
4881,1
4882,0
4883,5
4884,5
4885,4
4886,5
4887,4
4888,0
4889,5
4890,2
4891,1
4892,0
4893,5
4894,5
4895,4
4896,5
4897,4
4898,0
4899,5
4900,2
4901,1
4902,2
4903,3
4904,5
4905,3
4906,5
4907,1
4908,5
4909,4
4910,2
4911,0
4912,2
4913,4
4914,3
4915,2
4916,4
4917,5
4918,0
4919,5
4920,3
4921,3
4922,4
4923,0
4924,2
4925,0
4926,4
4927,0
4928,3
4929,5
4930,4
4931,3
4932,5
4933,1
4934,0
4935,0
4936,3
4937,4
4938,0
4939,4
4940,2
4941,3
4942,3
4943,2
4944,0
4945,0
4946,2
4947,5
4948,1
4949,2
4950,0
4951,5
4952,5
4953,3
4954,3
4955,2
4956,3
4957,0
4958,0
4959,4
4960,4
4961,2
4962,3
4963,1
4964,0
4965,2
4966,4
4967,1
4968,2
4969,2
4970,1
4971,2
4972,4
4973,4
4974,5
4975,2
4976,3
4977,3
4978,3
4979,5
4980,2
4981,0
4982,2
4983,3
4984,2
4985,2
4986,2
4987,5
4988,3
4989,0
4990,4
4991,2
4992,5
4993,1
4994,4
4995,5
4996,1
4997,1
4998,1
4999,1
5000,0
5001,4
5002,2
5003,4
5004,3
5005,0
5006,4
5007,1
5008,0
5009,3
5010,0
5011,4
5012,2
5013,0
5014,2
5015,4
5016,1
5017,5
5018,5
5019,4
5020,4
5021,0
5022,5
5023,4
5024,5
5025,4
5026,0
5027,3
5028,4
5029,1
5030,3
5031,5
5032,5
5033,2
5034,3
5035,5
5036,4
5037,2
5038,0
5039,2
5040,2
5041,0
5042,0
5043,0
5044,4
5045,0
5046,5
5047,0
5048,1
5049,1
5050,2
5051,3
5052,5
5053,5
5054,0
5055,2
5056,1
5057,5
5058,3
5059,5
5060,0
